2025-08-23T13:48:33 | Saved analysis | eurusd | field "fundamental_analysis" len=2754
2025-08-23T20:38:17 | Replacement of article skipped | ford_ai_quality_assurance | tf=current cnt=1 < 5
2025-08-23T20:38:17 | Added article | R7S3BNLSI | to existing topic ford_ai_quality_assurance
2025-08-23T20:39:40 | Node relationship created | ai_evaluation_monitoring->ai_governance | type=INFLUENCES
2025-08-23T20:39:40 | Replacement of article skipped | ai_evaluation_monitoring | tf=current cnt=1 < 5
2025-08-23T20:39:40 | Added article | R7S3BNLSI | to existing topic ai_evaluation_monitoring
2025-08-23T20:39:41 | Pipeline complete | pipeline | run complete
2025-08-23T20:39:43 | Retrieved articles | Pet Travel Trend | Retrieved 10 from API
2025-08-23T20:45:50 | Node relationship created | us_10y->us_inflation_impact_on_bitcoin | type=INFLUENCES
2025-08-23T20:45:50 | Replacement of article skipped | us_10y | tf=current cnt=4 < 5
2025-08-23T20:45:50 | Added article | QDUK5Z3KX | to existing topic us_10y
2025-08-23T20:49:01 | Node relationship removed | fed_policy->euro_inflation | type=INFLUENCES
2025-08-23T20:49:02 | Node relationship created | fed_policy->30yr_tips_auction | type=INFLUENCES
2025-08-23T20:49:09 | No replacement of article | fed_policy | new_article=TXVQ5ZQ0N
2025-08-23T20:49:10 | Added article | TXVQ5ZQ0N | to existing topic fed_policy
2025-08-23T20:56:19 | Replacement of article skipped | fed_policy | tf=medium cnt=2 < 5
2025-08-23T20:56:19 | Added article | SK994CBWR | to existing topic fed_policy
2025-08-23T20:56:56 | Error | - | Relationship create error | us_10y->us_inflation_and_stock_market_impact | type=INFLUENCES Error: Cannot create link: source or target node missing. Link: {'motivation': 'US 10Y Treasury Yield is a forward‑looking indicator that shapes market expectations of inflation, which in turn drives the inf
2025-08-23T20:59:24 | Pipeline complete | pipeline | run complete
2025-08-23T20:59:26 | Retrieved articles | Solar Activity | Retrieved 10 from API
2025-08-23T21:12:37 | Pipeline complete | pipeline | run complete
2025-08-23T21:12:39 | Retrieved articles | China Robotics Surveillance | Retrieved 10 from API
2025-08-23T21:14:07 | Node relationship removed | fed_policy->30yr_tips_auction | type=INFLUENCES
2025-08-23T21:14:08 | Node relationship created | fed_policy->euro_inflation | type=INFLUENCES
2025-08-23T21:14:16 | Article replaced | fed_policy | old=YC32T5DKL new=5JQEA5Z1T
2025-08-23T21:14:22 | Triggered rewrite | fed_policy | new_article=5JQEA5Z1T
2025-08-23T21:17:32 | Saved analysis | fed_policy | field "fundamental_analysis" len=1627
2025-08-23T21:17:42 | No replacement of article | sp500 | new_article=OB27SL8WU
2025-08-23T21:17:42 | Added article | OB27SL8WU | to existing topic sp500
2025-08-23T21:20:03 | Saved analysis | fed_policy | field "medium_analysis" len=3028
2025-08-23T21:20:54 | Node relationship removed | sp500->gold | type=INFLUENCES
2025-08-23T21:20:54 | Node relationship created | sp500->copper | type=INFLUENCES
2025-08-23T21:20:57 | No replacement of article | sp500 | new_article=Q7VVGNSQE
2025-08-23T21:20:57 | Added article | Q7VVGNSQE | to existing topic sp500
2025-08-23T21:24:10 | Saved analysis | fed_policy | field "drivers" len=2337
2025-08-23T21:24:16 | Node relationship removed | fed_policy->euribor | type=INFLUENCES
2025-08-23T21:24:16 | Node relationship created | fed_policy->us_inflation_impact_on_healthcare_stocks | type=INFLUENCES
2025-08-23T21:24:16 | Replacement of article skipped | fed_policy | tf=medium cnt=3 < 5
2025-08-23T21:24:16 | Added article | Q7VVGNSQE | to existing topic fed_policy
2025-08-23T21:25:46 | Saved analysis | fed_policy | field "movers_scenarios" len=819
2025-08-23T21:27:27 | Node relationship removed | us_inflation->us_inflation_impact_on_healthcare_stocks | type=INFLUENCES
2025-08-23T21:27:28 | Node relationship created | us_inflation->us_inflation_impact_on_bitcoin | type=INFLUENCES
2025-08-23T21:27:33 | No replacement of article | us_inflation | new_article=Q7VVGNSQE
2025-08-23T21:27:33 | Added article | Q7VVGNSQE | to existing topic us_inflation
2025-08-23T21:27:53 | Saved analysis | fed_policy | field "swing_trade_or_outlook" len=733
2025-08-23T21:30:56 | Saved analysis | fed_policy | field "executive_summary" len=1079
2025-08-23T21:30:57 | Rewrite complete | fed_policy | total_chars=9623
2025-08-23T21:30:57 | Added article | 5JQEA5Z1T | to existing topic fed_policy
2025-08-23T21:32:07 | No replacement of article | us_10y | new_article=5JQEA5Z1T
2025-08-23T21:32:07 | Added article | 5JQEA5Z1T | to existing topic us_10y
2025-08-23T21:32:07 | Pipeline complete | pipeline | run complete
2025-08-23T21:32:09 | Retrieved articles | Tropical Storm Erin | Retrieved 10 from API
2025-08-23T21:38:31 | Node relationship removed | fed_policy->us_inflation_impact_on_healthcare_stocks | type=INFLUENCES
2025-08-23T21:38:31 | Node relationship created | fed_policy->gold | type=INFLUENCES
2025-08-23T21:38:37 | Article replaced | fed_policy | old=C4QPV9DTR new=73G2X5JK2
2025-08-23T21:38:43 | Triggered rewrite | fed_policy | new_article=73G2X5JK2
2025-08-23T21:40:02 | Node relationship removed | us_inflation->us_inflation_impact_on_bitcoin | type=INFLUENCES
2025-08-23T21:40:02 | Node relationship created | us_inflation->euro_inflation | type=INFLUENCES
2025-08-23T21:40:06 | Article replaced | us_inflation | old=U0I2AFHOV new=A7VLN74BK
2025-08-23T21:40:19 | Triggered rewrite | us_inflation | new_article=A7VLN74BK
2025-08-23T21:41:57 | Saved analysis | fed_policy | field "fundamental_analysis" len=1003
2025-08-23T21:43:41 | Saved analysis | fed_policy | field "medium_analysis" len=1756
2025-08-23T21:44:01 | Saved analysis | us_inflation | field "fundamental_analysis" len=2394
2025-08-23T21:47:34 | Saved analysis | us_inflation | field "medium_analysis" len=2843
2025-08-23T21:50:27 | Saved analysis | fed_policy | field "current_analysis" len=3224
2025-08-23T21:53:11 | Node relationship created | usd->us_10y | type=INFLUENCES
2025-08-23T21:53:11 | Replacement of article skipped | usd | tf=current cnt=4 < 5
2025-08-23T21:53:11 | Added article | RHRO98UVW | to existing topic usd
2025-08-23T21:54:16 | Node relationship created | stablecoin_impact_on_banking->stablecoins | type=INFLUENCES
2025-08-23T21:54:16 | Replacement of article skipped | stablecoin_impact_on_banking | tf=current cnt=1 < 5
2025-08-23T21:54:16 | Added article | RHRO98UVW | to existing topic stablecoin_impact_on_banking
2025-08-23T21:55:07 | Saved analysis | fed_policy | field "drivers" len=1096
2025-08-23T21:56:51 | Saved analysis | fed_policy | field "movers_scenarios" len=806
2025-08-23T21:58:58 | Saved analysis | fed_policy | field "swing_trade_or_outlook" len=868
2025-08-23T21:59:21 | Pipeline complete | pipeline | run complete
2025-08-23T21:59:22 | Retrieved articles | Euro Area Inflation | Retrieved 0 from API
2025-08-23T21:59:22 | Pipeline complete | pipeline | run complete
2025-08-23T21:59:23 | Retrieved articles | Ukraine Sovereignty | Retrieved 10 from API
2025-08-23T22:00:58 | Saved analysis | fed_policy | field "executive_summary" len=1318
2025-08-23T22:00:58 | Rewrite complete | fed_policy | total_chars=10071
2025-08-23T22:00:58 | Added article | 73G2X5JK2 | to existing topic fed_policy
2025-08-23T22:01:22 | Node relationship created | us_10y->us_treasury_yields | type=INFLUENCES
2025-08-23T22:01:26 | No replacement of article | us_10y | new_article=73G2X5JK2
2025-08-23T22:01:27 | Added article | 73G2X5JK2 | to existing topic us_10y
2025-08-23T22:02:30 | Node relationship created | us_10y->eurusd | type=INFLUENCES
2025-08-23T22:02:30 | Replacement of article skipped | eurusd | tf=current cnt=3 < 5
2025-08-23T22:02:30 | Added article | 73G2X5JK2 | to existing topic eurusd
2025-08-23T22:04:05 | Node relationship created | usd->copper | type=INFLUENCES
2025-08-23T22:04:07 | No replacement of article | usd | new_article=73G2X5JK2
2025-08-23T22:04:07 | Added article | 73G2X5JK2 | to existing topic usd
2025-08-23T22:07:05 | Node relationship created | gold->us_inflation_expectations | type=INFLUENCES
2025-08-23T22:07:06 | Replacement of article skipped | gold | tf=current cnt=1 < 5
2025-08-23T22:07:06 | Added article | 73G2X5JK2 | to existing topic gold
2025-08-23T22:08:09 | Node relationship removed | sp500->copper | type=INFLUENCES
2025-08-23T22:08:09 | Node relationship created | sp500->gold | type=INFLUENCES
2025-08-23T22:08:11 | No replacement of article | sp500 | new_article=73G2X5JK2
2025-08-23T22:08:11 | Added article | 73G2X5JK2 | to existing topic sp500
2025-08-23T22:17:12 | Node relationship removed | us_tariffs->us_tariffs_brazil | type=INFLUENCES
2025-08-23T22:17:12 | Node relationship created | us_tariffs->us_tariffs_pharmaceuticals_semiconductors | type=INFLUENCES
2025-08-23T22:17:15 | No replacement of article | us_tariffs | new_article=JIOBLQSJP
2025-08-23T22:17:15 | Added article | JIOBLQSJP | to existing topic us_tariffs
2025-08-23T22:21:29 | Node relationship removed | fed_policy->us_inflation_impact_on_stocks | type=INFLUENCES
2025-08-23T22:21:30 | Node relationship created | fed_policy->us_inflation_impact_on_healthcare_stocks | type=INFLUENCES
2025-08-23T22:21:37 | Article replaced | fed_policy | old=MA68N67N8 new=YB758UDBU
2025-08-23T22:21:39 | Triggered rewrite | fed_policy | new_article=YB758UDBU
2025-08-23T22:33:26 | Saved analysis | fed_policy | field "medium_analysis" len=3700
2025-08-23T22:37:36 | Saved analysis | fed_policy | field "current_analysis" len=2973
2025-08-23T22:39:05 | Saved analysis | fed_policy | field "drivers" len=2132
2025-08-23T22:40:37 | Node relationship removed | us_inflation->us_inflation_impact_on_stocks | type=INFLUENCES
2025-08-23T22:40:37 | Node relationship created | us_inflation->core_monthly_cpi | type=INFLUENCES
2025-08-23T22:40:41 | Article replaced | us_inflation | old=NL61WXQQ7 new=X25AHBVDO
2025-08-23T22:40:46 | Triggered rewrite | us_inflation | new_article=X25AHBVDO
2025-08-23T22:42:13 | Saved analysis | fed_policy | field "movers_scenarios" len=967
2025-08-23T22:45:00 | Saved analysis | fed_policy | field "swing_trade_or_outlook" len=839
2025-08-23T22:45:24 | Saved analysis | us_inflation | field "fundamental_analysis" len=1818
2025-08-23T22:47:31 | Saved analysis | us_inflation | field "medium_analysis" len=4794
2025-08-23T22:48:32 | Saved analysis | fed_policy | field "executive_summary" len=1246
2025-08-23T22:48:33 | Rewrite complete | fed_policy | total_chars=11857
2025-08-23T22:48:33 | Added article | YB758UDBU | to existing topic fed_policy
2025-08-23T22:52:19 | Node relationship removed | us_10y->us_inflation_impact_on_bitcoin | type=INFLUENCES
2025-08-23T22:52:19 | Node relationship created | us_10y->eurostoxx50 | type=INFLUENCES
2025-08-23T22:52:22 | No replacement of article | us_10y | new_article=FOA2XZ9D3
2025-08-23T22:52:22 | Added article | FOA2XZ9D3 | to existing topic us_10y
2025-08-23T22:54:28 | Node relationship removed | us_10y->30yr_tips_auction | type=INFLUENCES
2025-08-23T22:54:28 | Node relationship created | us_10y->us_inflation_impact_on_bitcoin | type=INFLUENCES
2025-08-23T22:54:37 | No replacement of article | us_10y | new_article=08EIPMJ89
2025-08-23T22:54:37 | Added article | 08EIPMJ89 | to existing topic us_10y
2025-08-23T22:57:45 | Node relationship created | gold->fed_policy | type=INFLUENCES
2025-08-23T22:57:45 | Replacement of article skipped | gold | tf=fundamental cnt=3 < 5
2025-08-23T22:57:45 | Added article | E0I6DNFD5 | to existing topic gold
2025-08-23T22:57:55 | Pipeline complete | pipeline | run complete
2025-08-23T22:57:57 | Retrieved articles | US Flooding Events | Retrieved 10 from API
2025-08-23T22:59:20 | Pipeline complete | pipeline | run complete
2025-08-23T22:59:21 | Retrieved articles | Political Influence on Stocks | Retrieved 10 from API
2025-08-23T23:05:09 | Node relationship removed | us_10y->us_inflation_impact_on_bitcoin | type=INFLUENCES
2025-08-23T23:05:09 | Node relationship created | us_10y->us_inflation_data | type=INFLUENCES
2025-08-23T23:05:14 | No replacement of article | us_10y | new_article=S545YX4ZA
2025-08-23T23:05:14 | Added article | S545YX4ZA | to existing topic us_10y
2025-08-23T23:12:45 | Node relationship removed | us_10y->us_inflation_impact_on_healthcare_stocks | type=INFLUENCES
2025-08-23T23:12:45 | Node relationship created | us_10y->30yr_tips_auction | type=INFLUENCES
2025-08-23T23:12:51 | Article replaced | us_10y | old=QDUK5Z3KX new=U1KRCQOYR
2025-08-23T23:12:55 | Triggered rewrite | us_10y | new_article=U1KRCQOYR
2025-08-23T23:13:10 | Node relationship removed | ukraine_geopolitical_security->wheat | type=INFLUENCES
2025-08-23T23:13:10 | Node relationship created | ukraine_geopolitical_security->us_russia_ukraine_land_deal | type=INFLUENCES
2025-08-23T23:13:11 | Replacement of article skipped | ukraine_geopolitical_security | tf=current cnt=3 < 5
2025-08-23T23:13:11 | Added article | 7YQN9WX3K | to existing topic ukraine_geopolitical_security
2025-08-23T23:14:45 | Node relationship created | russia_economic_crisis->russian_sanctions | type=INFLUENCES
2025-08-23T23:14:46 | Replacement of article skipped | russia_economic_crisis | tf=current cnt=1 < 5
2025-08-23T23:14:46 | Added article | 7YQN9WX3K | to existing topic russia_economic_crisis
2025-08-23T23:15:57 | Node relationship removed | us_10y->eurusd | type=INFLUENCES
2025-08-23T23:15:57 | Node relationship created | us_10y->us_inflation_impact_on_healthcare_stocks | type=INFLUENCES
2025-08-23T23:16:00 | Article replaced | us_10y | old=S545YX4ZA new=7YQN9WX3K
2025-08-23T23:16:05 | Triggered rewrite | us_10y | new_article=7YQN9WX3K
2025-08-23T23:18:07 | Saved analysis | us_10y | field "fundamental_analysis" len=3221
2025-08-23T23:22:00 | Saved analysis | us_10y | field "fundamental_analysis" len=2675
2025-08-23T23:25:51 | Saved analysis | us_10y | field "medium_analysis" len=1774
2025-08-23T23:26:38 | Saved analysis | us_10y | field "medium_analysis" len=2270
2025-08-23T23:29:19 | Saved analysis | us_10y | field "current_analysis" len=1355
2025-08-23T23:30:58 | Saved analysis | us_10y | field "current_analysis" len=2082
2025-08-23T23:32:25 | Saved analysis | us_10y | field "drivers" len=2340
2025-08-23T23:33:14 | Saved analysis | us_10y | field "drivers" len=1335
2025-08-23T23:34:59 | Saved analysis | us_10y | field "movers_scenarios" len=747
2025-08-23T23:37:57 | Saved analysis | us_10y | field "swing_trade_or_outlook" len=628
2025-08-23T23:40:40 | Saved analysis | us_10y | field "executive_summary" len=841
2025-08-23T23:40:40 | Rewrite complete | us_10y | total_chars=10578
2025-08-23T23:40:41 | Added article | 7YQN9WX3K | to existing topic us_10y
2025-08-23T23:42:25 | Node relationship created | usd->eurusd | type=INFLUENCES
2025-08-23T23:42:28 | No replacement of article | usd | new_article=7YQN9WX3K
2025-08-23T23:42:28 | Added article | 7YQN9WX3K | to existing topic usd
2025-08-23T23:43:06 | Saved analysis | us_10y | field "movers_scenarios" len=581
2025-08-23T23:45:16 | Node relationship created | eur->eurusd | type=INFLUENCES
2025-08-23T23:45:22 | No replacement of article | eur | new_article=7YQN9WX3K
2025-08-23T23:45:22 | Added article | 7YQN9WX3K | to existing topic eur
2025-08-23T23:45:50 | Pipeline complete | pipeline | run complete
2025-08-23T23:45:52 | Retrieved articles | Frontline Gap | Retrieved 10 from API
2025-08-23T23:53:32 | Node relationship removed | us_inflation->euro_inflation | type=INFLUENCES
2025-08-23T23:53:33 | Node relationship created | us_inflation->us_inflation_impact_on_stocks | type=INFLUENCES
2025-08-23T23:53:39 | Article replaced | us_inflation | old=7YRAHG7PI new=I31IANVAF
2025-08-23T23:53:42 | Triggered rewrite | us_inflation | new_article=I31IANVAF
2025-08-23T23:55:39 | Saved analysis | us_10y | field "swing_trade_or_outlook" len=658
2025-08-23T23:58:21 | Saved analysis | us_10y | field "executive_summary" len=730
2025-08-23T23:58:21 | Rewrite complete | us_10y | total_chars=10659
2025-08-23T23:58:21 | Added article | U1KRCQOYR | to existing topic us_10y
