2025-09-01T00:01:50 | Saved analysis | fed_policy | field "fundamental_analysis" len=824
2025-09-01T11:47:43 | No replacement of article | fed_policy | new_article=6WIWN13HI
2025-09-01T11:47:44 | Added article | 6WIWN13HI | to existing topic fed_policy
2025-09-01T11:47:55 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 19Y00MQT5
2025-09-01T11:50:19 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for Z1S0Q4FRN
2025-09-01T11:50:32 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for U3ZK13ZQI
2025-09-01T11:50:37 | Topic added | name=Oil Price Decline | category=macro_driver | importance=1
2025-09-01T11:51:18 | Node relationship created | oil_price_decline->dxy | type=INFLUENCES
2025-09-01T11:51:18 | Replacement of article skipped | oil_price_decline | tf=current cnt=0 < 5
2025-09-01T11:51:18 | Added article | C5IXFUB52 | to new topic oil_price_decline
2025-09-01T11:51:57 | Node relationship created | hurricane_risk_ust10y->us_inflation | type=INFLUENCES
2025-09-01T11:51:57 | Replacement of article skipped | hurricane_risk_ust10y | tf=fundamental cnt=0 < 5
2025-09-01T11:51:57 | Added article | DSZJIKJH9 | to existing topic hurricane_risk_ust10y
2025-09-01T11:53:18 | Node relationship removed | fed_policy->sofr | type=INFLUENCES
2025-09-01T11:53:18 | Node relationship created | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-09-01T11:53:24 | Node relationship removed | fed_policy->us_inflation | type=INFLUENCES
2025-09-01T11:53:24 | Relationship duplicate | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-09-01T11:53:49 | No replacement of article | fed_policy | new_article=DSZJIKJH9
2025-09-01T11:53:49 | Added article | DSZJIKJH9 | to existing topic fed_policy
2025-09-01T11:53:54 | Article replaced | fed_policy | old=ZWNYHHFG0 new=TEBHEI80M
2025-09-01T11:54:22 | Node relationship removed | spx->china_exports | type=CORRELATES_WITH
2025-09-01T11:54:22 | Node relationship created | spx->gold | type=CORRELATES_WITH
2025-09-01T11:54:39 | Article replaced | spx | old=4CF61Y1AX new=BA4UOOM4E
2025-09-01T11:54:46 | No rewrite of section medium because response was: False | topic=spx | article=BA4UOOM4E
2025-09-01T11:54:47 | Added article | BA4UOOM4E | to existing topic spx
2025-09-01T11:55:03 | Error | - | Backfill link_orphan_articles failed for TEBHEI80M Error: LLM init probe failed: probe exit code 1 with no message
2025-09-01T11:55:49 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for T72EM6NOI
2025-09-01T11:56:21 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 5I2DV3NG1
2025-09-01T11:56:41 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for V4NMP981T
2025-09-01T11:56:51 | Node relationship removed | china_exports->copper | type=INFLUENCES
2025-09-01T11:56:51 | Node relationship created | china_exports->us_core_pce | type=INFLUENCES
2025-09-01T11:56:51 | Replacement of article skipped | china_exports | tf=fundamental cnt=3 < 5
2025-09-01T11:56:51 | Added article | FGNLQG1VY | to existing topic china_exports
2025-09-01T11:58:34 | Node relationship created | sx5e->brent | type=CORRELATES_WITH
2025-09-01T11:58:34 | Replacement of article skipped | sx5e | tf=current cnt=3 < 5
2025-09-01T11:58:34 | Added article | GZN8CHUJH | to existing topic sx5e
2025-09-01T11:58:42 | Node relationship created | china_credit_impulse->us_inflation | type=INFLUENCES
2025-09-01T11:58:42 | Replacement of article skipped | china_credit_impulse | tf=fundamental cnt=1 < 5
2025-09-01T11:58:42 | Added article | FGNLQG1VY | to existing topic china_credit_impulse
2025-09-01T11:58:42 | Enrichment check | ust2y | section=fundamental
2025-09-01T11:58:42 | Enrichment check | ust2y | section=medium
2025-09-01T11:58:43 | Enrichment check | ust2y | section=current
2025-09-01T11:58:43 | Pipeline complete | pipeline | run complete
2025-09-01T11:58:44 | Retrieved articles | Euro Area Inflation | Retrieved 10 from API
2025-09-01T12:00:51 | Node relationship removed | china_exports->us_unemployment_claims | type=INFLUENCES
2025-09-01T12:00:51 | Node relationship created | china_exports->china_credit_impulse | type=INFLUENCES
2025-09-01T12:00:51 | Replacement of article skipped | china_exports | tf=current cnt=4 < 5
2025-09-01T12:00:51 | Added article | 9380U9VP0 | to existing topic china_exports
2025-09-01T12:01:25 | Node relationship removed | us_inflation->ust30y | type=INFLUENCES
2025-09-01T12:01:25 | Node relationship created | us_inflation->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T12:01:52 | No replacement of article | us_inflation | new_article=EA9SBW2T3
2025-09-01T12:01:52 | Added article | EA9SBW2T3 | to existing topic us_inflation
2025-09-01T12:02:05 | Topic rejected | name=Ethereum's next upgrade: What you need to know | category=None | failure=proposal_null
2025-09-01T12:02:05 | Failed to create new topic for article | W15PI61FN | to new topic None
2025-09-01T12:02:05 | Error | - | Backfill link_orphan_articles: add_article returned status=failed for W15PI61FN
2025-09-01T12:02:36 | Node relationship removed | us_core_pce->us_unemployment_claims | type=INFLUENCES
2025-09-01T12:02:36 | Node relationship created | us_core_pce->usdcny | type=INFLUENCES
2025-09-01T12:02:36 | Replacement of article skipped | us_core_pce | tf=fundamental cnt=2 < 5
2025-09-01T12:02:37 | Added article | EA9SBW2T3 | to existing topic us_core_pce
2025-09-01T12:03:42 | Node relationship removed | fed_policy->us_core_pce | type=INFLUENCES
2025-09-01T12:03:42 | Node relationship created | fed_policy->us_inflation | type=INFLUENCES
2025-09-01T12:04:02 | No replacement of article | fed_policy | new_article=EA9SBW2T3
2025-09-01T12:04:02 | Added article | EA9SBW2T3 | to existing topic fed_policy
2025-09-01T12:05:01 | Error | - | Backfill link_orphan_articles failed for BGRF6R1WM Error: LLM init probe failed: probe exit code 1 with no message
2025-09-01T12:05:10 | Node relationship removed | ust10y->us_unemployment_claims | type=INFLUENCES
2025-09-01T12:05:10 | Node relationship created | ust10y->euribor | type=INFLUENCES
2025-09-01T12:05:16 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for BP3W1EATS
2025-09-01T12:05:20 | No replacement of article | ust10y | new_article=EA9SBW2T3
2025-09-01T12:05:21 | Added article | EA9SBW2T3 | to existing topic ust10y
2025-09-01T12:08:37 | Node relationship removed | ust10y->wti | type=CORRELATES_WITH
2025-09-01T12:08:37 | Node relationship created | ust10y->us_unemployment_claims | type=CORRELATES_WITH
2025-09-01T12:08:59 | No replacement of article | ust10y | new_article=3V387NR39
2025-09-01T12:09:00 | Added article | 3V387NR39 | to existing topic ust10y
2025-09-01T12:09:11 | Node relationship removed | fed_policy->usdjpy | type=INFLUENCES
2025-09-01T12:09:11 | Node relationship created | fed_policy->us_core_pce | type=INFLUENCES
2025-09-01T12:09:49 | No replacement of article | fed_policy | new_article=I05V0RSO5
2025-09-01T12:09:50 | Added article | I05V0RSO5 | to existing topic fed_policy
2025-09-01T12:10:47 | Node relationship removed | us_inflation->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T12:10:47 | Node relationship created | us_inflation->ust30y | type=INFLUENCES
2025-09-01T12:12:07 | No replacement of article | us_inflation | new_article=I05V0RSO5
2025-09-01T12:12:07 | Added article | I05V0RSO5 | to existing topic us_inflation
2025-09-01T12:12:41 | Node relationship removed | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-09-01T12:12:42 | Node relationship created | fed_policy->usdcny | type=INFLUENCES
2025-09-01T12:12:49 | Node relationship removed | spx->usdcny | type=INFLUENCES
2025-09-01T12:12:50 | Node relationship created | oil_price_decline->spx | type=INFLUENCES
2025-09-01T12:13:10 | Article replaced | fed_policy | old=TEBHEI80M new=XBAGBCCCL
2025-09-01T12:13:17 | No replacement of article | spx | new_article=B9PC6AYD2
2025-09-01T12:13:17 | Added article | B9PC6AYD2 | to existing topic spx
2025-09-01T12:13:26 | Node relationship removed | us_core_pce->usdcny | type=INFLUENCES
2025-09-01T12:13:27 | Node relationship created | us_core_pce->eurusd | type=INFLUENCES
2025-09-01T12:13:27 | Replacement of article skipped | us_core_pce | tf=medium cnt=1 < 5
2025-09-01T12:13:27 | Added article | I05V0RSO5 | to existing topic us_core_pce
2025-09-01T12:14:04 | Enrichment check | spx | section=fundamental
2025-09-01T12:14:04 | Enrichment check | spx | section=medium
2025-09-01T12:14:04 | Enrichment check | spx | section=current
2025-09-01T12:14:04 | Pipeline complete | pipeline | run complete
2025-09-01T12:14:06 | Retrieved articles | Euribor | Retrieved 10 from API
2025-09-01T12:14:19 | Error | - | Backfill link_orphan_articles failed for XBAGBCCCL Error: LLM init probe failed: probe exit code 1 with no message
2025-09-01T12:14:32 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for WPSPHH80B
2025-09-01T12:15:16 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for XIPIXR1LB
2025-09-01T12:15:29 | Node relationship removed | spx->wti | type=CORRELATES_WITH
2025-09-01T12:15:29 | Node relationship created | spx->copper | type=CORRELATES_WITH
2025-09-01T12:15:41 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 6289R5SVT
2025-09-01T12:15:49 | No replacement of article | spx | new_article=WJALFS33Q
2025-09-01T12:15:49 | Added article | WJALFS33Q | to existing topic spx
2025-09-01T12:16:39 | Node relationship removed | us_inflation->ust30y | type=INFLUENCES
2025-09-01T12:16:39 | Node relationship created | us_inflation->us_unemployment_claims | type=INFLUENCES
2025-09-01T12:16:45 | No replacement of article | us_inflation | new_article=WJALFS33Q
2025-09-01T12:16:45 | Added article | WJALFS33Q | to existing topic us_inflation
2025-09-01T12:17:39 | Enrichment check | euro_inflation | section=fundamental
2025-09-01T12:17:46 | Node relationship removed | ust10y->gilt10y | type=INFLUENCES
2025-09-01T12:17:47 | Node relationship created | ust10y->wti | type=INFLUENCES
2025-09-01T12:17:57 | Article replaced | ust10y | old=FMCSOJ6T0 new=CYDX0LJP4
2025-09-01T12:18:34 | Enrichment check | euro_inflation | section=medium
2025-09-01T12:19:01 | Error | - | Backfill link_orphan_articles failed for CYDX0LJP4 Error: LLM init probe failed: probe exit code 1 with no message
2025-09-01T12:19:17 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 25L9XAP5S
2025-09-01T12:19:19 | Enrichment check | euro_inflation | section=current
2025-09-01T12:19:22 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for YNN78GJF7
2025-09-01T12:19:26 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 4IQSPBOSZ
2025-09-01T12:19:44 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for DRNTYX1R0
2025-09-01T12:21:05 | Pipeline complete | pipeline | run complete
2025-09-01T12:21:07 | Retrieved articles | Gold | Retrieved 10 from API
2025-09-01T12:22:20 | Relationship duplicate | spx->ust10y | type=INFLUENCES
2025-09-01T12:22:35 | Article replaced | spx | old=B9PC6AYD2 new=WFSRL9G0C
2025-09-01T12:23:43 | Error | - | Backfill link_orphan_articles failed for WFSRL9G0C Error: LLM init probe failed: probe exit code 1 with no message
2025-09-01T12:23:58 | Retrieved articles | USD/CNY | Retrieved 10 from API
2025-09-01T12:24:14 | Retrieved articles | German 10Y Bund Yield | Retrieved 10 from API
2025-09-01T12:26:09 | Node relationship removed | us_inflation->us_unemployment_claims | type=INFLUENCES
2025-09-01T12:26:10 | Node relationship created | us_inflation->ust30y | type=INFLUENCES
2025-09-01T12:26:25 | No replacement of article | us_inflation | new_article=72L3EAB7H
2025-09-01T12:26:25 | Added article | 72L3EAB7H | to existing topic us_inflation
2025-09-01T12:26:43 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for RC63FBU3S
2025-09-01T12:27:05 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for V8TEZOR8R
2025-09-01T12:30:00 | Error | - | Backfill link_orphan_articles failed for N5CNJJE9J Error: argument of type 'NoneType' is not iterable
2025-09-01T12:30:37 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 40M82JY72
2025-09-01T12:30:54 | Node relationship removed | ust10y->jgb10y | type=INFLUENCES
2025-09-01T12:30:55 | Node relationship created | ust10y->fed_policy | type=INFLUENCES
2025-09-01T12:31:07 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for RX8RQQ9J4
2025-09-01T12:31:21 | No replacement of article | ust10y | new_article=NEQ9FD5FN
2025-09-01T12:31:21 | Added article | NEQ9FD5FN | to existing topic ust10y
2025-09-01T12:31:34 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for R9VY14MO2
2025-09-01T12:32:10 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 7GZKAASFW
2025-09-01T12:32:41 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for WTSKQBOKI
2025-09-01T12:32:56 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for GTN7U06KW
2025-09-01T12:33:50 | Topic rejected | name=Ford, Dodge, Lincoln among more than 1 million vehicles recalled: Check car recalls | category=None | failure=proposal_null
2025-09-01T12:33:50 | Failed to create new topic for article | 9947T6YZ3 | to new topic None
2025-09-01T12:34:57 | Node relationship created | dxy->sx5e | type=INFLUENCES
2025-09-01T12:34:57 | Replacement of article skipped | sx5e | tf=current cnt=4 < 5
2025-09-01T12:34:57 | Added article | U370BUNTU | to existing topic sx5e
2025-09-01T12:36:55 | Node relationship created | gold->ust10y | type=INFLUENCES
2025-09-01T12:36:55 | Replacement of article skipped | gold | tf=medium cnt=4 < 5
2025-09-01T12:36:55 | Added article | LMDWEGA1E | to existing topic gold
2025-09-01T12:37:05 | Node relationship removed | bund10y->fed_policy | type=INFLUENCES
2025-09-01T12:37:05 | Node relationship created | bund10y->sx5e | type=INFLUENCES
2025-09-01T12:37:05 | Replacement of article skipped | bund10y | tf=current cnt=2 < 5
2025-09-01T12:37:05 | Added article | U370BUNTU | to existing topic bund10y
2025-09-01T12:38:58 | Node relationship created | copper->ecb_policy | type=INFLUENCES
2025-09-01T12:38:58 | Replacement of article skipped | copper | tf=medium cnt=2 < 5
2025-09-01T12:38:58 | Added article | LMDWEGA1E | to existing topic copper
2025-09-01T12:41:21 | Node relationship removed | ust10y->wti | type=INFLUENCES
2025-09-01T12:41:21 | Node relationship created | ust10y->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T12:41:31 | Article replaced | ust10y | old=CYDX0LJP4 new=U370BUNTU
2025-09-01T12:41:37 | Node relationship removed | fed_policy->usdcny | type=INFLUENCES
2025-09-01T12:41:38 | Node relationship created | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-09-01T12:41:42 | No rewrite of section current because response was: False | topic=ust10y | article=U370BUNTU
2025-09-01T12:41:42 | Added article | U370BUNTU | to existing topic ust10y
2025-09-01T12:41:44 | Article replaced | fed_policy | old=XBAGBCCCL new=VFWZRSTZO
2025-09-01T12:42:07 | No rewrite of section current because response was: False | topic=fed_policy | article=VFWZRSTZO
2025-09-01T12:42:08 | Added article | VFWZRSTZO | to existing topic fed_policy
2025-09-01T12:42:12 | Retrieved articles | GBP/USD | Retrieved 0 from API
2025-09-01T12:42:12 | Enrichment check | gbpusd | section=fundamental
2025-09-01T12:42:15 | Retrieved articles | India Industrial Output | Retrieved 10 from API
2025-09-01T12:42:17 | Retrieved articles | China Exports | Retrieved 10 from API
2025-09-01T12:44:22 | Enrichment check | gbpusd | section=medium
2025-09-01T12:44:32 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for FO6DHUAHL
2025-09-01T12:44:43 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 32PCNMY5D
2025-09-01T12:44:48 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for WBOK790XG
2025-09-01T12:46:01 | Topic rejected | name=Billionaire Gangwal Raises $501 Million in Downsized IndiGo Sale | category=None | failure=proposal_null
2025-09-01T12:46:01 | Failed to create new topic for article | XSFLRE8ZT | to new topic None
2025-09-01T12:46:01 | Error | - | Backfill link_orphan_articles: add_article returned status=failed for XSFLRE8ZT
2025-09-01T12:47:57 | Enrichment check | gbpusd | section=current
2025-09-01T12:47:58 | Pipeline complete | pipeline | run complete
2025-09-01T12:48:00 | Retrieved articles | US Unemployment Claims | Retrieved 10 from API
2025-09-01T12:48:10 | Node relationship removed | ust10y->us_unemployment_claims | type=CORRELATES_WITH
2025-09-01T12:48:10 | Node relationship created | ust10y->gilt10y | type=CORRELATES_WITH
2025-09-01T12:48:39 | No replacement of article | ust10y | new_article=Y978UO2HQ
2025-09-01T12:48:39 | Added article | Y978UO2HQ | to existing topic ust10y
2025-09-01T12:49:02 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for EAJLYR9K4
2025-09-01T12:49:19 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for X88WYL7LW
2025-09-01T12:50:01 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for HSV2K5S6B
2025-09-01T12:50:41 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 5PVSG3JPT
2025-09-01T12:51:10 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 5JMZIAIGO
2025-09-01T12:51:21 | Node relationship removed | us_unemployment_claims->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T12:51:21 | Node relationship created | us_unemployment_claims->ust30y | type=INFLUENCES
2025-09-01T12:51:21 | Replacement of article skipped | us_unemployment_claims | tf=current cnt=0 < 5
2025-09-01T12:51:21 | Added article | QH2DA7YYD | to existing topic us_unemployment_claims
2025-09-01T12:51:45 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 4Q1P4ZWED
2025-09-01T12:52:28 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for QC6H7S274
2025-09-01T12:53:10 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for M64W6AH5E
2025-09-01T12:53:24 | Node relationship removed | ust10y->fed_policy | type=INFLUENCES
2025-09-01T12:53:24 | Node relationship created | ust10y->jgb10y | type=INFLUENCES
2025-09-01T12:53:33 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for E9KQQQ0FK
2025-09-01T12:54:31 | No replacement of article | ust10y | new_article=QH2DA7YYD
2025-09-01T12:54:31 | Added article | QH2DA7YYD | to existing topic ust10y
2025-09-01T12:55:02 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 7YX5NQ7C1
2025-09-01T12:56:22 | Node relationship removed | us_inflation->gold | type=INFLUENCES
2025-09-01T12:56:22 | Node relationship created | us_inflation->usdcny | type=INFLUENCES
2025-09-01T12:56:39 | Article replaced | us_inflation | old=KLK2Z03BO new=BSV8LPNDM
2025-09-01T12:56:58 | Will rewrite section fundamental because response was: True | topic=us_inflation | article=BSV8LPNDM
2025-09-01T13:01:22 | Topic rejected | name=AirPods Max in 2025? Same drawbacks, now ready for pros, and one killer feature | category=None | failure=proposal_null
2025-09-01T13:01:22 | Failed to create new topic for article | 5YY7MOXZK | to new topic None
2025-09-01T13:01:22 | Error | - | Backfill link_orphan_articles: add_article returned status=failed for 5YY7MOXZK
2025-09-01T13:02:02 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for MH7HSROTH
2025-09-01T13:02:28 | Node relationship created | copper->ust30y | type=INFLUENCES
2025-09-01T13:02:28 | Replacement of article skipped | copper | tf=medium cnt=3 < 5
2025-09-01T13:02:29 | Added article | U0KSGZASI | to existing topic copper
2025-09-01T13:03:04 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for W7K0HLJA8
2025-09-01T13:03:49 | Saved analysis | us_inflation | field "fundamental_analysis" len=1393
2025-09-01T13:03:49 | Rewrite complete | us_inflation | total_chars=1393
2025-09-01T13:03:50 | Added article | BSV8LPNDM | to existing topic us_inflation
2025-09-01T13:03:56 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for RAYF4212E
2025-09-01T13:04:42 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for VYZDR44HA
2025-09-01T13:05:37 | Node relationship removed | us_inflation->usdcny | type=INFLUENCES
2025-09-01T13:05:37 | Node relationship created | us_inflation->usdjpy | type=INFLUENCES
2025-09-01T13:05:58 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for XZE0194FG
2025-09-01T13:06:09 | No replacement of article | us_inflation | new_article=U0KSGZASI
2025-09-01T13:06:09 | Added article | U0KSGZASI | to existing topic us_inflation
2025-09-01T13:06:15 | Node relationship removed | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-09-01T13:06:15 | Node relationship created | fed_policy->sofr | type=INFLUENCES
2025-09-01T13:06:26 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for F3NQHE5LD
2025-09-01T13:06:48 | Article replaced | fed_policy | old=C3ODMIQKZ new=BSV8LPNDM
2025-09-01T13:06:58 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for IY7V4C50X
2025-09-01T13:07:19 | Will rewrite section fundamental because response was: True | topic=fed_policy | article=BSV8LPNDM
2025-09-01T13:07:24 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 9Q7DQ170A
2025-09-01T13:08:05 | Node relationship removed | us_core_pce->ust2y | type=INFLUENCES
2025-09-01T13:08:05 | Node relationship created | us_core_pce->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T13:08:05 | Replacement of article skipped | us_core_pce | tf=medium cnt=2 < 5
2025-09-01T13:08:05 | Added article | U0KSGZASI | to existing topic us_core_pce
2025-09-01T13:08:34 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for RM401QPOM
2025-09-01T13:09:18 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for IM265UCQY
2025-09-01T13:09:26 | Node relationship removed | fed_policy->us_inflation | type=INFLUENCES
2025-09-01T13:09:26 | Node relationship created | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-09-01T13:10:16 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 5Z0H3Q3TD
2025-09-01T13:10:32 | Article replaced | fed_policy | old=VFWZRSTZO new=19EGBBWWB
2025-09-01T13:10:42 | Node relationship removed | fed_policy->ust5y | type=INFLUENCES
2025-09-01T13:10:42 | Relationship duplicate | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-09-01T13:10:53 | Saved analysis | fed_policy | field "fundamental_analysis" len=2160
2025-09-01T13:10:53 | Rewrite complete | fed_policy | total_chars=2160
2025-09-01T13:10:53 | Added article | BSV8LPNDM | to existing topic fed_policy
2025-09-01T13:11:01 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for TAJ7B50DF
2025-09-01T13:11:07 | Will rewrite section current because response was: True | topic=fed_policy | article=19EGBBWWB
2025-09-01T13:11:18 | Article replaced | fed_policy | old=B50S2PG8O new=U0KSGZASI
2025-09-01T13:11:54 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 8ORA7QA8E
2025-09-01T13:12:16 | No rewrite of section medium because response was: False | topic=fed_policy | article=U0KSGZASI
2025-09-01T13:12:16 | Added article | U0KSGZASI | to existing topic fed_policy
2025-09-01T13:12:32 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for B9XELD9XC
2025-09-01T13:12:59 | Node relationship removed | us_core_pce->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T13:12:59 | Node relationship created | us_core_pce->ust2y | type=INFLUENCES
2025-09-01T13:12:59 | Replacement of article skipped | us_core_pce | tf=fundamental cnt=2 < 5
2025-09-01T13:12:59 | Added article | BSV8LPNDM | to existing topic us_core_pce
2025-09-01T13:13:04 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for F0PXPUFBG
2025-09-01T13:14:31 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 83TII8YMF
2025-09-01T13:14:56 | Saved analysis | fed_policy | field "current_analysis" len=1778
2025-09-01T13:14:56 | Rewrite complete | fed_policy | total_chars=1778
2025-09-01T13:14:56 | Added article | 19EGBBWWB | to existing topic fed_policy
2025-09-01T13:15:15 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for RAV2UWRTT
2025-09-01T13:15:39 | Node relationship removed | us_unemployment_claims->fed_policy | type=INFLUENCES
2025-09-01T13:15:39 | Node relationship created | us_unemployment_claims->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T13:15:39 | Replacement of article skipped | us_unemployment_claims | tf=fundamental cnt=2 < 5
2025-09-01T13:15:39 | Added article | BSV8LPNDM | to existing topic us_unemployment_claims
2025-09-01T13:15:50 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 1GVYF2V8O
2025-09-01T13:16:38 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for WNIGHHTSJ
2025-09-01T13:16:47 | Node relationship removed | us_inflation->usdjpy | type=INFLUENCES
2025-09-01T13:16:47 | Node relationship created | us_inflation->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T13:16:56 | Node relationship created | oil_price_decline->ust10y | type=INFLUENCES
2025-09-01T13:16:56 | Replacement of article skipped | oil_price_decline | tf=medium cnt=0 < 5
2025-09-01T13:16:56 | Added article | 3G9F6IF2R | to existing topic oil_price_decline
2025-09-01T13:17:17 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for Y4QWID79M
2025-09-01T13:17:19 | No replacement of article | us_inflation | new_article=19EGBBWWB
2025-09-01T13:17:19 | Added article | 19EGBBWWB | to existing topic us_inflation
2025-09-01T13:17:39 | Node relationship removed | ust10y->fed_powell_rate_cut_hint_2025 | type=CORRELATES_WITH
2025-09-01T13:17:40 | Node relationship created | ust10y->us_unemployment_claims | type=CORRELATES_WITH
2025-09-01T13:17:47 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for GEDYPA35Y
2025-09-01T13:18:06 | Article replaced | ust10y | old=N5CNJJE9J new=BSV8LPNDM
2025-09-01T13:18:11 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 7UPGPTVMX
2025-09-01T13:18:26 | Node relationship removed | us_inflation->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T13:18:26 | Node relationship created | us_inflation->gold | type=INFLUENCES
2025-09-01T13:18:35 | No rewrite of section fundamental because response was: False | topic=ust10y | article=BSV8LPNDM
2025-09-01T13:18:35 | Added article | BSV8LPNDM | to existing topic ust10y
2025-09-01T13:18:37 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for C2XYVSI19
2025-09-01T13:18:51 | Node relationship removed | us_core_pce->usdjpy | type=INFLUENCES
2025-09-01T13:18:51 | Node relationship created | us_core_pce->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T13:18:51 | Replacement of article skipped | us_core_pce | tf=current cnt=3 < 5
2025-09-01T13:18:51 | Added article | 19EGBBWWB | to existing topic us_core_pce
2025-09-01T13:18:53 | No replacement of article | us_inflation | new_article=3G9F6IF2R
2025-09-01T13:18:54 | Added article | 3G9F6IF2R | to existing topic us_inflation
2025-09-01T13:22:07 | Node relationship removed | us_unemployment_claims->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T13:22:07 | Node relationship created | us_unemployment_claims->fed_policy | type=INFLUENCES
2025-09-01T13:22:07 | Replacement of article skipped | us_unemployment_claims | tf=current cnt=1 < 5
2025-09-01T13:22:07 | Added article | 19EGBBWWB | to existing topic us_unemployment_claims
2025-09-01T13:22:11 | Node relationship removed | us_core_pce->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T13:22:11 | Node relationship created | us_core_pce->us_unemployment_claims | type=INFLUENCES
2025-09-01T13:22:12 | Replacement of article skipped | us_core_pce | tf=medium cnt=2 < 5
2025-09-01T13:22:12 | Added article | 3G9F6IF2R | to existing topic us_core_pce
2025-09-01T13:24:17 | Node relationship removed | ust10y->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-09-01T13:24:18 | Node relationship created | ust10y->ust2y | type=INFLUENCES
2025-09-01T13:24:32 | Error | - | Fatal provider error | news_api | rate limit 429 Retry-After=None
