2025-08-31T00:01:25 | Node relationship removed | dxy->china_exports | type=INFLUENCES
2025-08-31T02:55:44 | Replacement of article skipped | euro_inflation | tf=current cnt=0 < 5
2025-08-31T02:55:44 | Added article | YLMOTQA9J | to existing topic euro_inflation
2025-08-31T02:57:07 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for A85HNI04L
2025-08-31T02:58:13 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for JFXXCPC02
2025-08-31T02:58:17 | Replacement of article skipped | ecb_policy | tf=current cnt=0 < 5
2025-08-31T02:58:17 | Added article | YLMOTQA9J | to existing topic ecb_policy
2025-08-31T02:58:18 | Backfill added | YLMOTQA9J -> eurusd | section=current
2025-08-31T02:58:18 | Pipeline complete | pipeline | run complete
2025-08-31T02:58:33 | Enrichment check | ust10y | section=fundamental
2025-08-31T02:58:33 | Enrichment check | ust10y | section=medium
2025-08-31T02:58:34 | Enrichment check | ust10y | section=current
2025-08-31T02:58:34 | Pipeline complete | pipeline | run complete
2025-08-31T02:58:34 | Retrieved articles | US 2Y Treasury Yield | Retrieved 10 from API
2025-08-31T02:59:25 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for P7V2EDKV5
2025-08-31T03:00:42 | Saved analysis | fed_policy | field "medium_analysis" len=2873
2025-08-31T03:01:00 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for ZQ5S8SBKK
2025-08-31T03:01:52 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for TWG5HVP4E
2025-08-31T03:02:49 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 6UQ882NC5
2025-08-31T03:03:37 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 81NW62JXC
2025-08-31T03:04:30 | Saved analysis | fed_policy | field "current_analysis" len=950
2025-08-31T03:04:36 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 1L38JDK4D
2025-08-31T03:05:38 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for PJPSBNMQZ
2025-08-31T03:06:30 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 5VBSBFC34
2025-08-31T03:08:32 | Saved analysis | fed_policy | field "drivers" len=1749
2025-08-31T03:13:37 | Saved analysis | fed_policy | field "movers_scenarios" len=802
2025-08-31T03:14:07 | Relationship duplicate | spx->usdcny | type=INFLUENCES
2025-08-31T03:15:54 | No replacement of article | spx | new_article=STBVARD8F
2025-08-31T03:15:54 | Added article | STBVARD8F | to existing topic spx
2025-08-31T03:18:48 | Saved analysis | fed_policy | field "swing_trade_or_outlook" len=1342
2025-08-31T03:23:27 | Saved analysis | fed_policy | field "executive_summary" len=1042
2025-08-31T03:23:27 | Rewrite complete | fed_policy | total_chars=9595
2025-08-31T03:23:28 | Added article | JVVA5VP8C | to existing topic fed_policy
2025-08-31T03:24:42 | Node relationship removed | spx->copper | type=CORRELATES_WITH
2025-08-31T03:24:43 | Node relationship created | spx->bund10y | type=CORRELATES_WITH
2025-08-31T03:24:50 | Node relationship removed | brent->euro_inflation | type=INFLUENCES
2025-08-31T03:24:51 | Node relationship created | brent->fed_policy | type=INFLUENCES
2025-08-31T03:24:52 | Replacement of article skipped | brent | tf=medium cnt=1 < 5
2025-08-31T03:24:52 | Added article | M9O21N0G9 | to existing topic brent
2025-08-31T03:25:09 | No replacement of article | spx | new_article=W6527HNAA
2025-08-31T03:25:10 | Added article | W6527HNAA | to existing topic spx
2025-08-31T03:26:24 | Node relationship removed | ust10y->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-08-31T03:26:25 | Node relationship created | ust10y->ust30y | type=INFLUENCES
2025-08-31T03:26:40 | Node relationship removed | us_inflation->ust30y | type=INFLUENCES
2025-08-31T03:26:41 | Node relationship created | us_inflation->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-08-31T03:26:44 | Article replaced | ust10y | old=V2KV12MZQ new=JVVA5VP8C
2025-08-31T03:26:49 | No replacement of article | us_inflation | new_article=M9O21N0G9
2025-08-31T03:26:50 | Added article | M9O21N0G9 | to existing topic us_inflation
2025-08-31T03:26:54 | Triggered rewrite | ust10y | new_article=JVVA5VP8C
2025-08-31T03:30:44 | Node relationship removed | dxy->gilt10y | type=INFLUENCES
2025-08-31T03:30:44 | Node relationship created | dxy->brent | type=INFLUENCES
2025-08-31T03:31:33 | Saved analysis | ust10y | field "fundamental_analysis" len=3054
2025-08-31T03:31:37 | No replacement of article | dxy | new_article=TLYOUINE3
2025-08-31T03:31:37 | Added article | TLYOUINE3 | to existing topic dxy
2025-08-31T03:32:39 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for TWPJY62Z2
2025-08-31T03:33:47 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for G56AMXE86
2025-08-31T03:35:04 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for EYD3F71E1
2025-08-31T03:35:17 | Node relationship removed | us_inflation->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-08-31T03:35:18 | Node relationship created | us_inflation->ust30y | type=INFLUENCES
2025-08-31T03:36:03 | Saved analysis | ust10y | field "medium_analysis" len=2221
2025-08-31T03:36:21 | No replacement of article | us_inflation | new_article=KGPDWP1IM
2025-08-31T03:36:22 | Added article | KGPDWP1IM | to existing topic us_inflation
2025-08-31T03:38:15 | Enrichment check | ust2y | section=fundamental
2025-08-31T03:38:16 | Enrichment check | ust2y | section=medium
2025-08-31T03:38:16 | Enrichment check | ust2y | section=current
2025-08-31T03:38:16 | Pipeline complete | pipeline | run complete
2025-08-31T03:38:17 | Retrieved articles | Euribor | Retrieved 10 from API
2025-08-31T03:39:35 | Saved analysis | ust10y | field "current_analysis" len=1158
2025-08-31T03:40:59 | Article replaced | ust10y | old=JVVA5VP8C new=QOTVY47UC
2025-08-31T03:43:15 | Saved analysis | ust10y | field "drivers" len=1551
2025-08-31T03:43:21 | Triggered rewrite | ust10y | new_article=QOTVY47UC
2025-08-31T03:48:55 | Saved analysis | ust10y | field "movers_scenarios" len=645
2025-08-31T03:49:51 | Saved analysis | ust10y | field "fundamental_analysis" len=2191
2025-08-31T03:56:21 | Saved analysis | ust10y | field "swing_trade_or_outlook" len=1053
2025-08-31T03:57:21 | Saved analysis | ust10y | field "medium_analysis" len=2102
2025-08-31T04:01:23 | Saved analysis | ust10y | field "executive_summary" len=693
2025-08-31T04:01:23 | Rewrite complete | ust10y | total_chars=10375
2025-08-31T04:01:23 | Added article | JVVA5VP8C | to existing topic ust10y
2025-08-31T04:01:23 | Enrichment check | euro_inflation | section=fundamental
2025-08-31T04:01:53 | Saved analysis | ust10y | field "current_analysis" len=1520
2025-08-31T04:04:48 | Node relationship removed | us_inflation->gold | type=INFLUENCES
2025-08-31T04:04:49 | Node relationship created | us_inflation->us_unemployment_claims | type=INFLUENCES
2025-08-31T04:05:32 | No replacement of article | us_inflation | new_article=VGH321B6A
2025-08-31T04:05:32 | Added article | VGH321B6A | to existing topic us_inflation
2025-08-31T04:05:56 | Saved analysis | ust10y | field "drivers" len=1215
2025-08-31T04:09:14 | Node relationship removed | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-08-31T04:09:15 | Node relationship created | fed_policy->us_inflation | type=INFLUENCES
2025-08-31T04:09:58 | No replacement of article | fed_policy | new_article=VGH321B6A
2025-08-31T04:09:58 | Added article | VGH321B6A | to existing topic fed_policy
2025-08-31T04:10:03 | Enrichment check | euro_inflation | section=medium
2025-08-31T04:10:24 | Saved analysis | ust10y | field "movers_scenarios" len=577
2025-08-31T04:14:47 | Saved analysis | ust10y | field "swing_trade_or_outlook" len=625
2025-08-31T04:17:21 | Saved analysis | ust10y | field "executive_summary" len=943
2025-08-31T04:17:21 | Rewrite complete | ust10y | total_chars=9173
2025-08-31T04:17:21 | Added article | QOTVY47UC | to existing topic ust10y
2025-08-31T04:17:45 | Node relationship removed | us_inflation->us_unemployment_claims | type=INFLUENCES
2025-08-31T04:17:46 | Node relationship created | us_inflation->gold | type=INFLUENCES
2025-08-31T04:17:53 | Replacement of article skipped | ust2y | tf=current cnt=4 < 5
2025-08-31T04:17:53 | Added article | QOTVY47UC | to existing topic ust2y
2025-08-31T04:17:57 | No replacement of article | us_inflation | new_article=KLK2Z03BO
2025-08-31T04:17:57 | Added article | KLK2Z03BO | to existing topic us_inflation
2025-08-31T04:18:39 | Node relationship created | ust5y->brent | type=CORRELATES_WITH
2025-08-31T04:18:40 | Replacement of article skipped | ust5y | tf=current cnt=1 < 5
2025-08-31T04:18:40 | Added article | QOTVY47UC | to existing topic ust5y
2025-08-31T04:18:44 | Node relationship created | us_core_pce->us_inflation | type=INFLUENCES
2025-08-31T04:18:44 | Replacement of article skipped | us_core_pce | tf=fundamental cnt=1 < 5
2025-08-31T04:18:44 | Added article | KLK2Z03BO | to existing topic us_core_pce
2025-08-31T04:19:20 | Enrichment check | euribor | section=fundamental
2025-08-31T04:19:33 | Node relationship removed | ust30y->us_unemployment_claims | type=INFLUENCES
2025-08-31T04:19:33 | Node relationship created | ust30y->spx | type=INFLUENCES
2025-08-31T04:19:33 | Replacement of article skipped | ust30y | tf=current cnt=1 < 5
2025-08-31T04:19:33 | Added article | QOTVY47UC | to existing topic ust30y
2025-08-31T04:20:54 | Node relationship removed | wti->us_core_pce | type=INFLUENCES
2025-08-31T04:20:55 | Node relationship created | wti->copper | type=INFLUENCES
2025-08-31T04:20:55 | Replacement of article skipped | wti | tf=current cnt=2 < 5
2025-08-31T04:20:55 | Added article | QOTVY47UC | to existing topic wti
2025-08-31T04:21:15 | Enrichment check | euribor | section=medium
2025-08-31T04:21:36 | Node relationship removed | brent->ust2y | type=INFLUENCES
2025-08-31T04:21:36 | Node relationship created | brent->usdcny | type=INFLUENCES
2025-08-31T04:21:36 | Replacement of article skipped | brent | tf=current cnt=2 < 5
2025-08-31T04:21:36 | Added article | QOTVY47UC | to existing topic brent
2025-08-31T04:22:37 | Node relationship removed | gold->ust5y | type=CORRELATES_WITH
2025-08-31T04:22:37 | Node relationship created | gold->euro_inflation | type=CORRELATES_WITH
2025-08-31T04:22:37 | Replacement of article skipped | gold | tf=current cnt=2 < 5
2025-08-31T04:22:37 | Added article | QOTVY47UC | to existing topic gold
2025-08-31T04:23:22 | Node relationship removed | dxy->brent | type=INFLUENCES
2025-08-31T04:23:24 | Node relationship created | dxy->usdcny | type=INFLUENCES
2025-08-31T04:23:30 | No replacement of article | dxy | new_article=QOTVY47UC
2025-08-31T04:23:30 | Added article | QOTVY47UC | to existing topic dxy
2025-08-31T04:24:20 | Node relationship removed | spx->gold | type=CORRELATES_WITH
2025-08-31T04:24:21 | Node relationship created | spx->china_exports | type=CORRELATES_WITH
2025-08-31T04:24:27 | No replacement of article | spx | new_article=QOTVY47UC
2025-08-31T04:24:27 | Added article | QOTVY47UC | to existing topic spx
2025-08-31T04:24:58 | Node relationship created | sx5e->euro_inflation | type=CORRELATES_WITH
2025-08-31T04:24:58 | Replacement of article skipped | sx5e | tf=current cnt=1 < 5
2025-08-31T04:24:58 | Added article | QOTVY47UC | to existing topic sx5e
2025-08-31T04:26:16 | Node relationship removed | brent->usdcny | type=INFLUENCES
2025-08-31T04:26:16 | Node relationship created | brent->ust2y | type=INFLUENCES
2025-08-31T04:26:18 | Replacement of article skipped | brent | tf=current cnt=3 < 5
2025-08-31T04:26:18 | Added article | Y3NNLFVP1 | to existing topic brent
2025-08-31T04:27:10 | Node relationship removed | wti->copper | type=INFLUENCES
2025-08-31T04:27:11 | Node relationship created | wti->us_core_pce | type=INFLUENCES
2025-08-31T04:27:12 | Replacement of article skipped | wti | tf=current cnt=3 < 5
2025-08-31T04:27:12 | Added article | Y3NNLFVP1 | to existing topic wti
2025-08-31T04:28:01 | Node relationship removed | gold->ust30y | type=CORRELATES_WITH
2025-08-31T04:28:02 | Node relationship created | gold->ust2y | type=CORRELATES_WITH
2025-08-31T04:28:04 | Replacement of article skipped | gold | tf=current cnt=3 < 5
2025-08-31T04:28:04 | Added article | Y3NNLFVP1 | to existing topic gold
2025-08-31T04:28:53 | Node relationship removed | dxy->ust5y | type=INFLUENCES
2025-08-31T04:28:54 | Node relationship created | dxy->brent | type=INFLUENCES
2025-08-31T04:28:55 | No replacement of article | dxy | new_article=Y3NNLFVP1
2025-08-31T04:28:56 | Added article | Y3NNLFVP1 | to existing topic dxy
2025-08-31T04:29:37 | Node relationship created | fed_policy->usdjpy | type=INFLUENCES
2025-08-31T04:29:38 | Replacement of article skipped | usdjpy | tf=current cnt=1 < 5
2025-08-31T04:29:38 | Added article | Y3NNLFVP1 | to existing topic usdjpy
2025-08-31T04:30:48 | Node relationship created | eurusd->ust10y | type=INFLUENCES
2025-08-31T04:30:48 | Replacement of article skipped | eurusd | tf=current cnt=1 < 5
2025-08-31T04:30:49 | Added article | Y3NNLFVP1 | to existing topic eurusd
2025-08-31T04:31:14 | Node relationship created | fed_policy->gbpusd | type=INFLUENCES
2025-08-31T04:31:14 | Replacement of article skipped | gbpusd | tf=current cnt=2 < 5
2025-08-31T04:31:14 | Added article | Y3NNLFVP1 | to existing topic gbpusd
2025-08-31T04:31:41 | Relationship duplicate | spx->ust30y | type=INFLUENCES
2025-08-31T04:31:56 | Article replaced | spx | old=M0I3FRZZV new=Y3NNLFVP1
2025-08-31T04:32:00 | Triggered rewrite | spx | new_article=Y3NNLFVP1
2025-08-31T04:34:11 | Saved analysis | spx | field "fundamental_analysis" len=1144
2025-08-31T04:37:13 | Saved analysis | spx | field "medium_analysis" len=2181
2025-08-31T04:39:57 | Saved analysis | spx | field "current_analysis" len=1616
2025-08-31T04:42:02 | Saved analysis | spx | field "drivers" len=1846
2025-08-31T04:45:25 | Saved analysis | spx | field "movers_scenarios" len=593
2025-08-31T04:47:48 | Saved analysis | spx | field "swing_trade_or_outlook" len=781
2025-08-31T04:49:32 | Saved analysis | spx | field "executive_summary" len=911
2025-08-31T04:49:32 | Rewrite complete | spx | total_chars=9072
2025-08-31T04:49:32 | Added article | Y3NNLFVP1 | to existing topic spx
2025-08-31T04:49:58 | Node relationship created | sx5e->ecb_policy | type=INFLUENCES
2025-08-31T04:49:58 | Replacement of article skipped | sx5e | tf=current cnt=2 < 5
2025-08-31T04:49:58 | Added article | Y3NNLFVP1 | to existing topic sx5e
2025-08-31T04:50:45 | Article replaced | ust10y | old=QOTVY47UC new=Y3NNLFVP1
2025-08-31T04:51:03 | Triggered rewrite | ust10y | new_article=Y3NNLFVP1
2025-08-31T04:55:15 | Saved analysis | ust10y | field "fundamental_analysis" len=1914
2025-08-31T04:59:01 | Saved analysis | ust10y | field "medium_analysis" len=648
2025-08-31T05:00:38 | Saved analysis | ust10y | field "current_analysis" len=1852
2025-08-31T05:02:13 | Saved analysis | ust10y | field "drivers" len=1821
2025-08-31T05:05:33 | Saved analysis | ust10y | field "movers_scenarios" len=693
2025-08-31T05:08:55 | Saved analysis | ust10y | field "swing_trade_or_outlook" len=901
2025-08-31T05:13:04 | Saved analysis | ust10y | field "executive_summary" len=921
2025-08-31T05:13:04 | Rewrite complete | ust10y | total_chars=8750
2025-08-31T05:13:05 | Added article | Y3NNLFVP1 | to existing topic ust10y
2025-08-31T05:13:49 | Node relationship removed | ust2y->us_inflation | type=INFLUENCES
2025-08-31T05:13:51 | Node relationship created | ust2y->usdcny | type=INFLUENCES
2025-08-31T05:13:51 | Replacement of article skipped | ust2y | tf=current cnt=4 < 5
2025-08-31T05:13:51 | Added article | Y3NNLFVP1 | to existing topic ust2y
2025-08-31T05:14:44 | Node relationship removed | ust30y->sofr | type=INFLUENCES
2025-08-31T05:14:44 | Node relationship created | ust30y->copper | type=INFLUENCES
2025-08-31T05:14:44 | Replacement of article skipped | ust30y | tf=current cnt=1 < 5
2025-08-31T05:14:44 | Added article | Y3NNLFVP1 | to existing topic ust30y
2025-08-31T05:15:19 | Node relationship removed | fed_policy->gold | type=INFLUENCES
2025-08-31T05:15:21 | Node relationship created | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-08-31T05:15:24 | No replacement of article | fed_policy | new_article=Y3NNLFVP1
2025-08-31T05:15:24 | Added article | Y3NNLFVP1 | to existing topic fed_policy
2025-08-31T05:16:37 | Node relationship removed | us_inflation->gold | type=INFLUENCES
2025-08-31T05:16:37 | Node relationship created | us_inflation->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-08-31T05:16:44 | No replacement of article | us_inflation | new_article=Y3NNLFVP1
2025-08-31T05:16:44 | Added article | Y3NNLFVP1 | to existing topic us_inflation
2025-08-31T05:17:07 | Node relationship created | us_core_pce->dxy | type=INFLUENCES
2025-08-31T05:17:07 | Replacement of article skipped | us_core_pce | tf=current cnt=1 < 5
2025-08-31T05:17:07 | Added article | Y3NNLFVP1 | to existing topic us_core_pce
2025-08-31T05:17:42 | Node relationship removed | us_unemployment_claims->ust2y | type=INFLUENCES
2025-08-31T05:17:42 | Node relationship created | us_unemployment_claims->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-08-31T05:17:43 | Replacement of article skipped | us_unemployment_claims | tf=current cnt=1 < 5
2025-08-31T05:17:43 | Added article | Y3NNLFVP1 | to existing topic us_unemployment_claims
2025-08-31T05:18:17 | Node relationship created | bund10y->gilt10y | type=CORRELATES_WITH
2025-08-31T05:18:17 | Replacement of article skipped | bund10y | tf=current cnt=1 < 5
2025-08-31T05:18:17 | Added article | Y3NNLFVP1 | to existing topic bund10y
2025-08-31T05:18:41 | Node relationship created | gilt10y->euro_inflation | type=CORRELATES_WITH
2025-08-31T05:18:41 | Replacement of article skipped | gilt10y | tf=current cnt=3 < 5
2025-08-31T05:18:41 | Added article | Y3NNLFVP1 | to existing topic gilt10y
2025-08-31T05:19:39 | Node relationship created | euro_inflation->ust10y | type=CORRELATES_WITH
2025-08-31T05:19:39 | Replacement of article skipped | euro_inflation | tf=current cnt=1 < 5
2025-08-31T05:19:39 | Added article | Y3NNLFVP1 | to existing topic euro_inflation
2025-08-31T05:20:14 | Node relationship created | euribor->dxy | type=INFLUENCES
2025-08-31T05:20:14 | Replacement of article skipped | euribor | tf=current cnt=1 < 5
2025-08-31T05:20:14 | Added article | Y3NNLFVP1 | to existing topic euribor
2025-08-31T05:20:58 | Node relationship created | sofr->us_core_pce | type=INFLUENCES
2025-08-31T05:20:59 | Replacement of article skipped | sofr | tf=current cnt=1 < 5
2025-08-31T05:20:59 | Added article | Y3NNLFVP1 | to existing topic sofr
2025-08-31T05:21:23 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 5PO9GWXVE
2025-08-31T05:22:38 | Node relationship removed | ust10y->us_unemployment_claims | type=CORRELATES_WITH
2025-08-31T05:22:39 | Node relationship created | ust10y->fed_powell_rate_cut_hint_2025 | type=CORRELATES_WITH
2025-08-31T05:22:52 | Article replaced | ust10y | old=Y3NNLFVP1 new=80JS9CHBY
2025-08-31T05:22:56 | Triggered rewrite | ust10y | new_article=80JS9CHBY
2025-08-31T05:25:54 | Saved analysis | ust10y | field "fundamental_analysis" len=2518
2025-08-31T05:28:29 | Saved analysis | ust10y | field "medium_analysis" len=1401
2025-08-31T05:32:00 | Saved analysis | ust10y | field "current_analysis" len=914
2025-08-31T05:32:42 | Enrichment check | euribor | section=current
2025-08-31T05:32:42 | Enrichment check | euro_inflation | section=current
2025-08-31T05:36:56 | Saved analysis | ust10y | field "drivers" len=933
2025-08-31T05:38:00 | Pipeline complete | pipeline | run complete
2025-08-31T05:38:02 | Retrieved articles | Gold | Retrieved 10 from API
2025-08-31T05:53:26 | Node relationship created | euro_inflation->euribor | type=INFLUENCES
2025-08-31T05:53:27 | Replacement of article skipped | euro_inflation | tf=current cnt=0 < 5
2025-08-31T05:53:27 | Added article | 1DVLO17C7 | to intended topic euro_inflation
2025-08-31T05:56:52 | Saved analysis | ust10y | field "swing_trade_or_outlook" len=486
2025-08-31T05:58:10 | Node relationship created | us_core_pce->ust30y | type=INFLUENCES
2025-08-31T05:58:10 | Replacement of article skipped | us_core_pce | tf=current cnt=0 < 5
2025-08-31T05:58:10 | Added article | 1DVLO17C7 | to existing topic us_core_pce
2025-08-31T06:00:22 | Saved analysis | ust10y | field "executive_summary" len=959
2025-08-31T06:00:22 | Rewrite complete | ust10y | total_chars=7211
2025-08-31T06:00:22 | Added article | 80JS9CHBY | to existing topic ust10y
2025-08-31T06:00:46 | Node relationship removed | ust5y->wti | type=INFLUENCES
2025-08-31T06:00:46 | Relationship duplicate | fed_policy->ust5y | type=INFLUENCES
2025-08-31T06:00:47 | Replacement of article skipped | ust5y | tf=current cnt=0 < 5
2025-08-31T06:00:47 | Added article | 1DVLO17C7 | to existing topic ust5y
2025-08-31T06:01:48 | Node relationship removed | dxy->usdcny | type=INFLUENCES
2025-08-31T06:01:49 | Node relationship created | dxy->ust5y | type=INFLUENCES
2025-08-31T06:01:58 | No replacement of article | dxy | new_article=80JS9CHBY
2025-08-31T06:01:58 | Added article | 80JS9CHBY | to existing topic dxy
2025-08-31T06:02:27 | Node relationship created | gold->ust30y | type=INFLUENCES
2025-08-31T06:02:27 | Replacement of article skipped | gold | tf=current cnt=2 < 5
2025-08-31T06:02:27 | Added article | 80JS9CHBY | to existing topic gold
2025-08-31T06:03:43 | Node relationship removed | spx->china_exports | type=CORRELATES_WITH
2025-08-31T06:03:44 | Node relationship created | spx->copper | type=CORRELATES_WITH
2025-08-31T06:03:49 | Node relationship removed | spx->china_exports | type=CORRELATES_WITH
2025-08-31T06:03:49 | Node relationship created | spx->euro_inflation | type=CORRELATES_WITH
2025-08-31T06:04:01 | No replacement of article | spx | new_article=JO244YX2F
2025-08-31T06:04:01 | Added article | JO244YX2F | to existing topic spx
2025-08-31T06:04:06 | No replacement of article | spx | new_article=80JS9CHBY
2025-08-31T06:04:06 | Added article | 80JS9CHBY | to existing topic spx
2025-08-31T06:04:57 | Node relationship created | eurusd->ust30y | type=INFLUENCES
2025-08-31T06:04:57 | Replacement of article skipped | eurusd | tf=current cnt=1 < 5
2025-08-31T06:04:57 | Added article | 80JS9CHBY | to existing topic eurusd
2025-08-31T06:06:18 | Enrichment check | gold | section=fundamental
2025-08-31T06:06:18 | Enrichment check | gold | section=medium
2025-08-31T06:06:30 | Node relationship created | gbpusd->ust2y | type=CORRELATES_WITH
2025-08-31T06:06:30 | Replacement of article skipped | gbpusd | tf=current cnt=2 < 5
2025-08-31T06:06:30 | Added article | 6JJ7DYDFO | to existing topic gbpusd
2025-08-31T06:06:40 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 5GZ91IMUE
2025-08-31T06:06:48 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for RX8KKVM1D
2025-08-31T06:07:01 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for 858O1R5YA
2025-08-31T06:07:11 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for M6M4LNMC4
2025-08-31T06:07:50 | Enrichment check | gold | section=current
2025-08-31T06:07:50 | Pipeline complete | pipeline | run complete
2025-08-31T06:07:52 | Retrieved articles | USD/CNY | Retrieved 10 from API
2025-08-31T06:08:28 | Node relationship removed | wti->ust2y | type=INFLUENCES
2025-08-31T06:08:28 | Node relationship created | wti->ust30y | type=INFLUENCES
2025-08-31T06:08:29 | Replacement of article skipped | wti | tf=current cnt=2 < 5
2025-08-31T06:08:29 | Added article | 671PFA46M | to existing topic wti
2025-08-31T06:10:28 | Node relationship removed | us_unemployment_claims->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
2025-08-31T06:10:28 | Node relationship created | us_unemployment_claims->ust2y | type=INFLUENCES
2025-08-31T06:10:29 | Replacement of article skipped | us_unemployment_claims | tf=fundamental cnt=2 < 5
2025-08-31T06:10:29 | Added article | NL5YYTLF2 | to existing topic us_unemployment_claims
2025-08-31T06:11:18 | Node relationship removed | fed_policy->us_unemployment_claims | type=INFLUENCES
2025-08-31T06:11:19 | Node relationship created | fed_policy->usdcny | type=INFLUENCES
2025-08-31T06:11:45 | Relationship duplicate | fed_policy->gbpusd | type=INFLUENCES
2025-08-31T06:11:45 | Replacement of article skipped | gbpusd | tf=current cnt=2 < 5
2025-08-31T06:11:45 | Added article | 44ZI7RUNL | to existing topic gbpusd
2025-08-31T06:11:51 | No replacement of article | fed_policy | new_article=NL5YYTLF2
2025-08-31T06:11:51 | Added article | NL5YYTLF2 | to existing topic fed_policy
2025-08-31T06:12:06 | Topic rejected | name=The Loss of Occupations and Identity in a Jobless World | category=None | failure=proposal_null
2025-08-31T06:12:06 | Failed to create new topic for article | NL5YYTLF2 | to new topic None
2025-08-31T06:12:35 | Node relationship created | eurusd->usdcny | type=INFLUENCES
2025-08-31T06:12:36 | Replacement of article skipped | eurusd | tf=current cnt=1 < 5
2025-08-31T06:12:36 | Added article | 44ZI7RUNL | to existing topic eurusd
2025-08-31T06:12:53 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for PUJ32GRA4
2025-08-31T06:13:18 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for BBWOWYGLT
2025-08-31T06:13:29 | Node relationship created | bund10y->euribor | type=INFLUENCES
2025-08-31T06:13:29 | Replacement of article skipped | bund10y | tf=current cnt=0 < 5
2025-08-31T06:13:29 | Added article | 44ZI7RUNL | to existing topic bund10y
2025-08-31T06:13:43 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for LPT34HH4U
2025-08-31T06:15:19 | Node relationship created | gilt10y->ust2y | type=INFLUENCES
2025-08-31T06:15:19 | Replacement of article skipped | gilt10y | tf=current cnt=2 < 5
2025-08-31T06:15:19 | Added article | 44ZI7RUNL | to existing topic gilt10y
2025-08-31T06:16:22 | Node relationship created | sx5e->dxy | type=CORRELATES_WITH
2025-08-31T06:16:22 | Replacement of article skipped | sx5e | tf=current cnt=0 < 5
2025-08-31T06:16:22 | Added article | 44ZI7RUNL | to existing topic sx5e
2025-08-31T06:17:25 | Node relationship created | usdcny->china_credit_impulse | type=INFLUENCES
2025-08-31T06:17:25 | Replacement of article skipped | usdcny | tf=current cnt=2 < 5
2025-08-31T06:17:25 | Added article | ZX6527OOY | to existing topic usdcny
2025-08-31T06:18:27 | Enrichment check | usdcny | section=fundamental
2025-08-31T06:18:27 | Enrichment check | usdcny | section=medium
2025-08-31T06:18:36 | Node relationship removed | dxy->ust30y | type=INFLUENCES
2025-08-31T06:18:37 | Node relationship created | dxy->usdcny | type=INFLUENCES
2025-08-31T06:18:41 | No replacement of article | dxy | new_article=ZX6527OOY
2025-08-31T06:18:41 | Added article | ZX6527OOY | to existing topic dxy
2025-08-31T06:18:56 | Enrichment check | usdcny | section=current
2025-08-31T06:18:56 | Pipeline complete | pipeline | run complete
2025-08-31T06:18:58 | Retrieved articles | German 10Y Bund Yield | Retrieved 10 from API
2025-08-31T06:19:03 | Topic rejected | name=US-China Trade Tensions | category=macro_driver | failure=relevance_gate_reject
2025-08-31T06:19:04 | Failed to create new topic for article | ZX6527OOY | to new topic None
2025-08-31T06:19:15 | Error | - | Backfill link_orphan_articles: add_article returned status=skipped for DQ3POMNEX
2025-08-31T06:20:52 | Node relationship removed | ust10y->gold | type=INFLUENCES
2025-08-31T06:20:53 | Node relationship created | ust10y->sx5e | type=INFLUENCES
2025-08-31T06:21:04 | Article replaced | ust10y | old=80JS9CHBY new=HFIN75AHQ
2025-08-31T06:21:15 | Triggered rewrite | ust10y | new_article=HFIN75AHQ
2025-08-31T06:25:12 | Saved analysis | ust10y | field "fundamental_analysis" len=1917
2025-08-31T06:32:03 | Saved analysis | ust10y | field "medium_analysis" len=1720
2025-08-31T06:35:14 | Saved analysis | ust10y | field "current_analysis" len=1534
2025-08-31T06:37:15 | Saved analysis | ust10y | field "drivers" len=1381
2025-08-31T06:37:22 | Node relationship removed | us_inflation->fed_powell_rate_cut_hint_2025 | type=INFLUENCES
